SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-18-2017,Condo/Co-op,2301 N St NW #501,Washington,DC,20037,668000,2,2.0,WASHINGTON,878,,1991,718,761,846,Sold,,,http://www.redfin.com/DC/Washington/2301-N-St-NW-20037/unit-501/home/9047427,BRIGHT MLS,1002360534,N,Y,38.9073871,-77.05009
PAST SALE,August-10-2017,Condo/Co-op,2500 Q St NW #111,Washington,DC,20007,424000,1,1.0,WASHINGTON,1014,,1942,604,418,821,Sold,,,http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-111/home/9928697,BRIGHT MLS,1001390223,N,Y,38.9104655,-77.0524133
PAST SALE,December-22-2017,Condo/Co-op,1111 24TH St NW #78,WASHINGTON,DC,20037,806000,1,1.0,WASHINGTON,750,,2017,470,1075,787,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-78/home/144575171,BRIGHT MLS,1004372423,N,Y,38.9041312,-77.0511178
PAST SALE,December-18-2017,Condo/Co-op,1111 24th St NW #25,Washington,DC,20037,2669500,3,3.0,WASHINGTON,2338,,2016,474,1142,2409,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-25/home/144575169,BRIGHT MLS,1004372403,N,Y,38.9041312,-77.0511178
PAST SALE,September-12-2017,Condo/Co-op,1301 20th St NW #517,Washington,DC,20036,282000,0,1.0,WASHINGTON,502,,1973,571,562,527,Sold,,,http://www.redfin.com/DC/Washington/1301-20th-St-NW-20036/unit-517/home/9060215,BRIGHT MLS,1001396201,N,Y,38.9072399,-77.0447037
PAST SALE,June-9-2017,Townhouse,1526 26th St NW,Washington,DC,20007,745000,1,1.0,WASHINGTON,624,743,1900,666,1194,,Sold,,,http://www.redfin.com/DC/Washington/1526-26th-St-NW-20007/home/9929611,BRIGHT MLS,1001388893,N,Y,38.9100387,-77.0549285
PAST SALE,November-30-2017,Condo/Co-op,1330 New Hampshire Ave NW #220,Washington,DC,20036,268000,0,1.0,WASHINGTON,504,,1963,492,532,435,Sold,,,http://www.redfin.com/DC/Washington/1330-New-Hampshire-Ave-NW-20036/unit-220/home/9056753,BRIGHT MLS,1000124681,N,Y,38.9081797,-77.0450162
PAST SALE,November-28-2017,Condo/Co-op,1111 24th St NW #42,Washington,DC,20037,1610000,2,2.0,WASHINGTON,1515,,2017,494,1063,1596,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-42/home/113157909,BRIGHT MLS,1000186439,N,Y,38.9041312,-77.0511178
PAST SALE,June-6-2017,Condo/Co-op,1111 23rd St NW Ph 2F,Washington,DC,20037,3500000,4,6.5,WASHINGTON,4210,,2000,669,831,6135,Sold,,,http://www.redfin.com/DC/Washington/1111-23rd-St-NW-20037/unit-2F/home/10182883,BRIGHT MLS,1001375477,N,Y,38.9045083,-77.0490526
PAST SALE,December-14-2017,Condo/Co-op,2141 P St NW #705,Washington,DC,20037,454000,1,1.0,WASHINGTON,710,,1980,478,639,385,Sold,,,http://www.redfin.com/DC/Washington/2141-P-St-NW-20037/unit-705/home/9050852,BRIGHT MLS,1004246333,N,Y,38.9097771,-77.047516
PAST SALE,,Condo/Co-op,1111 25th St NW Apt 919,Washington,DC,20037,699000,1,1.0,,833,,2005,,839,,,,,http://www.redfin.com/DC/Washington/1111-25th-St-NW-20037/unit-919/home/10346645,,,N,Y,38.9045599,-77.0531137
PAST SALE,April-28-2017,Townhouse,2509 P St NW,Washington,DC,20007,2045000,4,3.5,WASHINGTON,1994,2307,1900,708,1026,,Sold,,,http://www.redfin.com/DC/Washington/2509-P-St-NW-20007/home/9928566,BRIGHT MLS,1001380825,N,Y,38.9095876,-77.0538604
PAST SALE,,Multi-Family (2-4 Unit),2510-2512 East Pl NW,Washington,DC,20007,2100000,4,4.0,,1504,2480,1900,,1396,,,,,http://www.redfin.com/DC/Washington/2510-2512-East-Pl-NW-20007/home/9928520,,,N,Y,38.910019,-77.05429
PAST SALE,,Townhouse,2126 N St NW,Washington,DC,20037,1301400,2,3.0,,1612,1920,1926,,807,,,,,http://www.redfin.com/DC/Washington/2126-N-St-NW-20037/home/9052234,,,N,Y,38.906971,-77.047884
PAST SALE,,Condo/Co-op,2425 L St NW Apt 317,Washington,DC,20037,624000,1,1.0,,803,,2006,,777,,,,,http://www.redfin.com/DC/Washington/2425-L-St-NW-20037/unit-317/home/23061266,,,N,Y,38.9041571,-77.0523302
PAST SALE,,Condo/Co-op,2425 L St NW Apt 412,Washington,DC,20037,760000,1,1.5,,868,,2006,,876,,,,,http://www.redfin.com/DC/Washington/2425-L-St-NW-20037/unit-412/home/23058899,,,N,Y,38.9041571,-77.0523302
PAST SALE,July-25-2017,Condo/Co-op,2516 Q St NW Unit Q208,Washington,DC,20007,380000,1,1.0,WASHINGTON,450,,1922,620,844,297,Sold,,,http://www.redfin.com/DC/Washington/2516-Q-St-NW-20007/unit-Q208/home/21644611,BRIGHT MLS,1001392473,N,Y,38.9100706,-77.0539167
PAST SALE,November-17-2017,Parking,1280 21ST St NW Unit P23,WASHINGTON,DC,20036,54000,0,,WASHINGTON,100,,1967,505,540,6,Sold,,,http://www.redfin.com/DC/Washington/1280-21st-St-NW-20036/unit-P23/home/144163526,BRIGHT MLS,1003303921,N,Y,38.9068674,-77.0468062
PAST SALE,,Condo/Co-op,1330 New Hampshire Ave NW Apt 505,Washington,DC,20036,305000,1,1.0,,527,,1963,,579,,,,,http://www.redfin.com/DC/Washington/1330-New-Hampshire-Ave-NW-20036/unit-505/home/9056968,,,N,Y,38.9081797,-77.0450162
PAST SALE,June-26-2017,Condo/Co-op,2130 N St NW #101,Washington,DC,20037,261000,0,1.0,WASHINGTON,418,,1947,649,624,370,Sold,,,http://www.redfin.com/DC/Washington/2130-N-St-NW-20037/unit-101/home/9053497,BRIGHT MLS,1001390543,N,Y,38.9071056,-77.0472923
PAST SALE,April-11-2017,Condo/Co-op,1280 21st St NW #103,Washington,DC,20036,391000,1,1.0,WASHINGTON,800,,1967,725,489,723,Sold,,,http://www.redfin.com/DC/Washington/1280-21st-St-NW-20036/unit-103/home/9053035,BRIGHT MLS,1001385365,N,Y,38.9068674,-77.0468062
PAST SALE,July-6-2017,Condo/Co-op,2425 L St NW #412,Washington,DC,20037,760000,1,1.5,WASHINGTON,910,,2006,639,835,865,Sold,,,http://www.redfin.com/DC/Washington/2425-L-St-NW-20037/unit-000412/home/11745709,BRIGHT MLS,1001389065,N,Y,38.904343,-77.0523268
PAST SALE,August-16-2017,Condo/Co-op,2425 L St NW #421,Washington,DC,20037,621500,1,1.0,WASHINGTON,850,,2006,598,731,732,Sold,,,http://www.redfin.com/DC/Washington/2425-L-St-NW-20037/unit-000421/home/11745795,BRIGHT MLS,1001395781,N,Y,38.904343,-77.0523268
PAST SALE,,Condo/Co-op,2425 L St NW Apt 421,Washington,DC,20037,621500,1,1.0,,771,,2006,,806,,,,,http://www.redfin.com/DC/Washington/2425-L-St-NW-20037/unit-421/home/22676147,,,N,Y,38.9041571,-77.0523302
PAST SALE,May-8-2017,Condo/Co-op,2301 N St NW #510,Washington,DC,20037,422000,1,1.0,WASHINGTON,626,,1991,698,674,530,Sold,,,http://www.redfin.com/DC/Washington/2301-N-St-NW-20037/unit-510/home/9047466,BRIGHT MLS,1000079078,N,Y,38.9073871,-77.05009
PAST SALE,July-28-2017,Townhouse,2119 N St NW #5,Washington,DC,20037,339900,1,1.0,WASHINGTON,500,,1900,617,680,180,Sold,,,http://www.redfin.com/DC/Washington/2119-N-St-NW-20037/unit-5/home/81888889,BRIGHT MLS,1001391869,N,Y,38.9073827,-77.0470304
PAST SALE,April-13-2017,Condo/Co-op,2301 N St NW #307,Washington,DC,20037,469900,1,1.0,WASHINGTON,635,,1991,723,740,514,Sold,,,http://www.redfin.com/DC/Washington/2301-N-St-NW-20037/unit-307/home/9047306,BRIGHT MLS,1001384543,N,Y,38.9073871,-77.05009
PAST SALE,May-8-2017,Condo/Co-op,2301 N St NW #201,Washington,DC,20037,680000,2,2.0,WASHINGTON,878,,1991,698,774,846,Sold,,,http://www.redfin.com/DC/Washington/2301-N-St-NW-20037/unit-201/home/9047213,BRIGHT MLS,1000082890,N,Y,38.9073871,-77.05009
PAST SALE,June-30-2017,Condo/Co-op,1230 23rd St NW #601,Washington,DC,20037,407000,1,1.0,WASHINGTON,597,,1989,645,682,661,Sold,,,http://www.redfin.com/DC/Washington/1230-23rd-St-NW-20037/unit-601/home/9047656,BRIGHT MLS,1001393103,N,Y,38.9058704,-77.0502704
PAST SALE,May-12-2017,Condo/Co-op,2500 Q St NW #301,Washington,DC,20007,349000,1,1.0,WASHINGTON,844,,1942,694,414,674,Sold,,,http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-301/home/9928583,BRIGHT MLS,1001386923,N,Y,38.9104655,-77.0524133
PAST SALE,July-17-2017,Condo/Co-op,2500 Q St NW #205,WASHINGTON,DC,20007,550000,2,2.0,WASHINGTON,1287,,1942,628,427,1066,Sold,,,http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-205/home/9928635,BRIGHT MLS,1001389959,N,Y,38.9104655,-77.0524133
PAST SALE,June-23-2017,Condo/Co-op,2500 Q St NW #424,Washington,DC,20007,283000,0,1.0,WASHINGTON,585,,1942,652,484,461,Sold,,,http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-424/home/9928861,BRIGHT MLS,1001389963,N,Y,38.9104655,-77.0524133
PAST SALE,,Condo/Co-op,1124 25th St NW Apt T6,Washington,DC,20037,615000,2,2.0,,810,,1910,,759,,,,,http://www.redfin.com/DC/Washington/1124-25th-St-NW-20037/unit-T6/home/9040508,,,N,Y,38.9046912,-77.0534662
PAST SALE,August-20-2018,Condo/Co-op,2425 L St NW #323,Washington,DC,20037,580000,1,1.0,WASHINGTON,816,,2006,229,711,748,Sold,,,http://www.redfin.com/DC/Washington/2425-L-St-NW-20037/unit-323/home/11745781,BRIGHT MLS,1001889510,N,Y,38.9041571,-77.0523302
PAST SALE,October-17-2018,Condo/Co-op,2527 Q St NW #206,Washington,DC,20007,228000,0,1.0,WASHINGTON,308,,1930,171,740,206,Sold,,,http://www.redfin.com/DC/Washington/2527-Q-St-NW-20007/unit-206/home/10177890,BRIGHT MLS,1002023106,N,Y,38.9107461,-77.0520767
PAST SALE,,Condo/Co-op,2201 L St NW Apt 101,Washington,DC,20037,445000,1,1.0,,760,,1967,,586,,,,,http://www.redfin.com/DC/Washington/2201-L-St-NW-20037/unit-101/home/9049452,,,N,Y,38.9038969,-77.0488783
PAST SALE,November-2-2018,Condo/Co-op,1099 22nd St NW #811,Washington,DC,20037,785000,2,2.5,WASHINGTON,1584,,1985,155,496,1194,Sold,,,http://www.redfin.com/DC/Washington/1099-22nd-St-NW-20037/unit-811/home/9054028,BRIGHT MLS,1000294518,N,Y,38.9037228,-77.0486954
PAST SALE,September-14-2018,Condo/Co-op,1301 20th St NW #610,Washington,DC,20036,330000,1,1.0,WASHINGTON,562,,1973,204,587,615,Sold,,,http://www.redfin.com/DC/Washington/1301-20th-St-NW-20036/unit-610/home/9060251,BRIGHT MLS,1001963074,N,Y,38.9072399,-77.0447037
PAST SALE,July-6-2018,Condo/Co-op,1140 23rd St NW #704,Washington,DC,20037,699000,2,2.0,Central,991,,1981,274,705,802,Sold,,,http://www.redfin.com/DC/Washington/1140-23rd-St-NW-20037/home/9048221,MRIS,DC10250472,N,Y,38.9043473,-77.0502824
PAST SALE,August-7-2018,Condo/Co-op,2301 N St NW #112,WASHINGTON,DC,20037,390000,1,1.0,WASHINGTON,533,,1991,242,732,546,Sold,,,http://www.redfin.com/DC/Washington/2301-N-St-NW-20037/unit-112/home/9047190,BRIGHT MLS,1001864836,N,Y,38.9073871,-77.05009
PAST SALE,October-5-2018,Condo/Co-op,1121 24th St NW #2,Washington,DC,20037,218000,0,1.0,WASHINGTON,277,,1940,183,787,215,Sold,,,http://www.redfin.com/DC/Washington/1121-24th-St-NW-20037/unit-2/home/23068245,BRIGHT MLS,1002335384,N,Y,38.9043982,-77.0510379
PAST SALE,October-9-2018,Condo/Co-op,2501 M St NW #401,WASHINGTON,DC,20037,1853900,2,2.5,WASHINGTON,1649,,2017,179,1124,928,Sold,,,http://www.redfin.com/DC/Washington/2501-M-St-NW-20037/unit-401/home/145548944,BRIGHT MLS,DCDC100450,N,Y,38.905507,-77.0537929
PAST SALE,September-12-2018,Condo/Co-op,1111 24th St NW Unit 9C,Washington,DC,20037,4445000,3,3.5,WASHINGTON,3051,,2018,206,1457,3250,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-9C/home/112897370,BRIGHT MLS,1002277728,N,Y,38.9041312,-77.0511178
PAST SALE,November-2-2018,Condo/Co-op,2425 L St NW #629,Washington,DC,20037,769000,2,1.5,WASHINGTON,1065,,2006,155,722,1018,Sold,,,http://www.redfin.com/DC/Washington/2425-L-St-NW-20037/unit-629/home/11745897,BRIGHT MLS,1003800480,N,Y,38.9041571,-77.0523302
PAST SALE,October-17-2018,Condo/Co-op,2500 Q St NW #504,Washington,DC,20007,415000,1,1.0,WASHINGTON,837,,1942,171,496,802,Sold,,,http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-504/home/9928630,BRIGHT MLS,1000454080,N,Y,38.9104655,-77.0524133
PAST SALE,July-28-2017,Condo/Co-op,1260 21st St NW #504,Washington,DC,20036,325000,1,1.0,WASHINGTON,643,,1966,617,505,857,Sold,,,http://www.redfin.com/DC/Washington/1260-21st-St-NW-20036/unit-504/home/9052345,BRIGHT MLS,1001394199,N,Y,38.9064424,-77.0468062
PAST SALE,July-5-2017,Condo/Co-op,1260 21st St NW #608,Washington,DC,20036,330000,1,1.0,WASHINGTON,536,,1966,640,616,719,Sold,,,http://www.redfin.com/DC/Washington/1260-21st-St-NW-20036/unit-608/home/9052478,BRIGHT MLS,1001392491,N,Y,38.9064424,-77.0468062
PAST SALE,June-12-2017,Condo/Co-op,1260 21st St NW #707,Washington,DC,20036,333000,1,1.0,WASHINGTON,506,,1966,663,658,677,Sold,,,http://www.redfin.com/DC/Washington/1260-21st-St-NW-20036/unit-707/home/9052448,BRIGHT MLS,1001391749,N,Y,38.9064424,-77.0468062
PAST SALE,,Condo/Co-op,1155 23rd St NW Unit 5LN,Washington,DC,20037,980000,1,2.0,,1324,,2000,,740,,,,,http://www.redfin.com/DC/Washington/1155-23rd-St-NW-20037/unit-5LN/home/10182723,,,N,Y,38.9048068,-77.0497606
PAST SALE,,Condo/Co-op,1155 23rd St NW Apt 7C,Washington,DC,20037,1510000,2,2.5,,1859,,2000,,812,,,,,http://www.redfin.com/DC/Washington/1155-23rd-St-NW-20037/unit-7C/home/10182611,,,N,Y,38.9048068,-77.0497606
PAST SALE,October-16-2018,Condo/Co-op,2500 Q St NW #316,Washington,DC,20007,414900,1,1.0,WASHINGTON,1014,,1942,172,409,842,Sold,,,http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-316/home/9928752,BRIGHT MLS,1004227382,N,Y,38.9104655,-77.0524133
PAST SALE,August-24-2018,Townhouse,1417 21st St NW Unit A,Washington,DC,20036,730000,2,2.5,WASHINGTON,1248,,1910,225,585,390,Sold,,,http://www.redfin.com/DC/Washington/1417-21st-St-NW-20036/unit-A/home/9056414,BRIGHT MLS,1001586068,N,Y,38.9092603,-77.0464872
PAST SALE,October-15-2018,Condo/Co-op,1280 21st St NW #203,Washington,DC,20036,450000,1,1.0,WASHINGTON,833,,1967,173,540,765,Sold,,,http://www.redfin.com/DC/Washington/1280-21st-St-NW-20036/unit-203/home/9053068,BRIGHT MLS,1002164770,N,Y,38.9068674,-77.0468062
PAST SALE,September-5-2018,Townhouse,1004 22nd St NW,Washington,DC,20037,1690000,3,3.5,WASHINGTON,2906,957,1921,213,582,,Sold,,,http://www.redfin.com/DC/Washington/1004-22nd-St-NW-20037/home/9050397,BRIGHT MLS,1001548730,N,Y,38.9029359,-77.0490368
PAST SALE,,Condo/Co-op,2735 Olive St NW #13,Washington,DC,20007,1150000,2,2.0,,1467,,2002,,784,,,,,http://www.redfin.com/DC/Washington/2735-Olive-St-NW-20007/unit-13/home/10186607,,,N,Y,38.9065651,-77.0565719
PAST SALE,June-12-2018,Condo/Co-op,1301 20th St NW #703,Washington,DC,20036,340000,1,1.0,WASHINGTON,492,,1973,298,691,581,Sold,,,http://www.redfin.com/DC/Washington/1301-20th-St-NW-20036/unit-703/home/9060286,BRIGHT MLS,1000281132,N,Y,38.9072399,-77.0447037
PAST SALE,July-19-2018,Townhouse,1640 21st St NW #2,Washington,DC,20009,1151000,3,2.5,WASHINGTON,1452,,1870,261,793,150,Sold,,,http://www.redfin.com/DC/Washington/1640-21st-St-NW-20009/unit-2/home/9050600,BRIGHT MLS,1001869444,N,Y,38.9120865,-77.0467962
PAST SALE,,Condo/Co-op,2301 N St NW Apt 117,Washington,DC,20037,790000,2,1.5,,1123,,1991,,703,,,,,http://www.redfin.com/DC/Washington/2301-N-St-NW-20037/unit-117/home/9047209,,,N,Y,38.9073871,-77.05009
PAST SALE,July-25-2018,Condo/Co-op,1177 22nd St NW Unit 9-A,Washington,DC,20037,1825000,2,2.0,West End,1793,,2008,255,1018,2191,Sold,,,http://www.redfin.com/DC/Washington/1177-22nd-St-NW-20037/home/21645491,MRIS,DC10188308,N,Y,38.9048618,-77.0482951
PAST SALE,July-23-2018,Condo/Co-op,1260 21st St NW #706,Washington,DC,20036,305000,1,1.0,WASHINGTON,506,,1966,257,603,704,Sold,,,http://www.redfin.com/DC/Washington/1260-21st-St-NW-20036/unit-706/home/146959712,BRIGHT MLS,1001883282,N,Y,38.9067683,-77.0469118
PAST SALE,September-6-2018,Condo/Co-op,1330 New Hampshire Ave NW #501,Washington,DC,20036,485000,2,1.0,WASHINGTON,735,,1963,212,660,649,Sold,,,http://www.redfin.com/DC/Washington/1330-New-Hampshire-Ave-NW-20036/unit-501/home/147392614,BRIGHT MLS,1001869448,N,Y,38.9083086,-77.0451575
PAST SALE,July-30-2018,Condo/Co-op,2425 L St NW #533,Washington,DC,20037,650000,1,1.0,Central,850,,2006,250,765,883,Sold,,,http://www.redfin.com/DC/Washington/2425-L-St-NW-20037/home/11745866,MRIS,DC10267108,N,Y,38.9041571,-77.0523302
PAST SALE,July-24-2018,Townhouse,1333 27th St NW,Washington,DC,20007,1150000,3,1.5,WASHINGTON,1350,741,1900,256,852,,Sold,,,http://www.redfin.com/DC/Washington/1333-27th-St-NW-20007/home/9926943,BRIGHT MLS,1001726738,N,Y,38.9078479,-77.0556537
PAST SALE,October-29-2018,Condo/Co-op,1121 24th St NW #309,Washington,DC,20037,280000,0,1.0,WASHINGTON,307,,1940,159,912,215,Sold,,,http://www.redfin.com/DC/Washington/1121-24th-St-NW-20037/unit-309/home/23068250,BRIGHT MLS,1006158092,N,Y,38.9043982,-77.0510379
PAST SALE,,Condo/Co-op,1111 23rd St NW Apt 3C,Washington,DC,20037,1325000,2,2.5,,1813,,2000,,731,,,,,http://www.redfin.com/DC/Washington/1111-23rd-St-NW-20037/unit-3C/home/10182804,,,N,Y,38.9045083,-77.0490526
PAST SALE,October-23-2018,Condo/Co-op,2501 M St NW #412,Washington,DC,20037,1600000,2,2.5,WASHINGTON,1340,,2017,165,1194,754,Sold,,,http://www.redfin.com/DC/Washington/2501-M-St-NW-20037/unit-412/home/147937120,BRIGHT MLS,DCDC100400,N,Y,38.905507,-77.0537929
PAST SALE,January-26-2018,Condo/Co-op,1111 24th St NW Unit 8F,Washington,DC,20037,3115000,3,3.0,WASHINGTON,2482,,2018,435,1255,2612,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-8F/home/148537898,BRIGHT MLS,DCDC308014,N,Y,38.9041312,-77.0511178
PAST SALE,December-14-2017,Condo/Co-op,2425 L St NW #204,Washington,DC,20037,1050000,2,2.0,WASHINGTON,1279,,2006,478,821,1075,Sold,,,http://www.redfin.com/DC/Washington/2425-L-St-NW-20037/unit-204/home/11749386,BRIGHT MLS,1003302339,N,Y,38.9041571,-77.0523302
PAST SALE,June-28-2017,Townhouse,2717 Olive St NW,Washington,DC,20007,2225000,5,4.5,WASHINGTON,2195,2000,2001,647,1014,175,Sold,,,http://www.redfin.com/DC/Washington/2717-Olive-St-NW-20007/home/9925847,BRIGHT MLS,1001386027,N,Y,38.906307,-77.056431
PAST SALE,October-31-2017,Condo/Co-op,2735 Olive St NW #9,Washington,DC,20007,870000,2,2.0,WASHINGTON,1070,,2002,522,813,710,Sold,,,http://www.redfin.com/DC/Washington/2735-Olive-St-NW-20007/unit-9/home/10186601,BRIGHT MLS,1000123687,N,Y,38.9065651,-77.0565719
PAST SALE,November-28-2017,Condo/Co-op,1111 24th St NW Unit 3B,Washington,DC,20037,1806250,2,2.0,WASHINGTON,1694,,2017,494,1066,1778,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-3B/home/128216277,BRIGHT MLS,1004372405,N,Y,38.9041312,-77.0511178
PAST SALE,November-17-2017,Condo/Co-op,1111 24th St NW #64,Washington,DC,20037,1565000,2,2.0,WASHINGTON,1363,,2017,505,1148,1431,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-64/home/144457147,BRIGHT MLS,1004372411,N,Y,38.9041312,-77.0511178
PAST SALE,December-18-2017,Condo/Co-op,1111 24th St NW #66,Washington,DC,20037,3260400,3,3.0,WASHINGTON,2719,,2017,474,1199,2854,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-66/home/144575168,BRIGHT MLS,1004372409,N,Y,38.9041312,-77.0511178
PAST SALE,August-4-2017,Condo/Co-op,1230 23rd St NW #603,Washington,DC,20037,422500,1,1.0,WASHINGTON,595,,1989,610,710,671,Sold,,,http://www.redfin.com/DC/Washington/1230-23rd-St-NW-20037/unit-603/home/9047662,BRIGHT MLS,1001392015,N,Y,38.9058704,-77.0502704
PAST SALE,October-27-2017,Condo/Co-op,1111 24th St NW #35,Washington,DC,20037,1885000,2,2.0,WASHINGTON,1723,,2016,526,1094,1809,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-35/home/144581016,BRIGHT MLS,1004372657,N,Y,38.9041312,-77.0511178
PAST SALE,December-8-2017,Condo/Co-op,1121 24th St NW #407,Washington,DC,20037,513000,2,1.0,WASHINGTON,561,,1940,484,914,348,Sold,,,http://www.redfin.com/DC/Washington/1121-24th-St-NW-20037/unit-407/home/17136758,BRIGHT MLS,1003295737,N,Y,38.9043982,-77.0510379
PAST SALE,November-9-2017,Condo/Co-op,1140 23rd St NW #702,Washington,DC,20037,546000,2,1.5,WASHINGTON,871,,1981,513,627,678,Sold,,,http://www.redfin.com/DC/Washington/1140-23rd-St-NW-20037/unit-702/home/9048213,BRIGHT MLS,1000124171,N,Y,38.9043473,-77.0502824
PAST SALE,September-28-2017,Condo/Co-op,1111 25th St NW #304,Washington,DC,20037,521500,1,1.0,WASHINGTON,835,,2005,555,625,507,Sold,,,http://www.redfin.com/DC/Washington/1111-25th-St-NW-20037/unit-304/home/10346469,BRIGHT MLS,1000186715,N,Y,38.9045599,-77.0531137
PAST SALE,November-20-2017,Condo/Co-op,1111 24th St NW Unit 4-C,Washington,DC,20037,2691890,3,3.0,WASHINGTON,2136,,2016,502,1260,2226,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-4-C/home/109415164,BRIGHT MLS,1000186369,N,Y,38.9041312,-77.0511178
PAST SALE,,Condo/Co-op,2501 Pennsylvania Ave NW Apt 3B,Washington,DC,20037,1835000,2,2.5,,2289,,2009,,802,,,,,http://www.redfin.com/DC/Washington/2501-Pennsylvania-Ave-NW-20037/unit-3B/home/28495870,,,N,Y,38.9040089,-77.0537602
PAST SALE,August-9-2017,Condo/Co-op,2555 Pennsylvania Ave NW #411,Washington,DC,20037,649000,1,1.5,WASHINGTON,1036,,1978,605,626,721,Sold,,,http://www.redfin.com/DC/Washington/2555-Pennsylvania-Ave-NW-20037/unit-411/home/9039863,BRIGHT MLS,1001395219,N,Y,38.9041102,-77.0542479
PAST SALE,October-30-2017,Condo/Co-op,1111 24TH St NW #58,WASHINGTON,DC,20037,760400,1,1.0,WASHINGTON,750,,2017,523,1014,2244,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-58/home/144581017,BRIGHT MLS,1004372651,N,Y,38.9041312,-77.0511178
PAST SALE,November-2-2017,Condo/Co-op,1111 24th St NW #27,Washington,DC,20037,1775400,2,2.0,WASHINGTON,1731,,2016,520,1026,1861,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-27/home/144360742,BRIGHT MLS,1004372637,N,Y,38.9041312,-77.0511178
PAST SALE,December-20-2017,Condo/Co-op,1111 24TH St NW #97,WASHINGTON,DC,20037,1290000,2,2.0,WASHINGTON,1212,,2017,472,1064,1272,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-97/home/144581012,BRIGHT MLS,1004372645,N,Y,38.9041312,-77.0511178
PAST SALE,October-30-2017,Condo/Co-op,1111 24th St NW #52,Washington,DC,20037,1893850,2,2.0,WASHINGTON,1696,,2017,523,1117,1796,Sold,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-52/home/113157700,BRIGHT MLS,1000186415,N,Y,38.9041312,-77.0511178
PAST SALE,April-28-2017,Condo/Co-op,1111 25TH St NW #312,WASHINGTON,DC,20037,365000,0,1.0,WASHINGTON,498,,2005,708,733,298,Sold,,,http://www.redfin.com/DC/Washington/1111-25th-St-NW-20037/unit-312/home/10346479,BRIGHT MLS,1001385531,N,Y,38.9045599,-77.0531137
PAST SALE,July-17-2017,Condo/Co-op,1111 25th St NW #307,Washington,DC,20037,610000,1,1.0,WASHINGTON,889,,2005,628,686,545,Sold,,,http://www.redfin.com/DC/Washington/1111-25th-St-NW-20037/unit-307/home/10346472,BRIGHT MLS,1001390451,N,Y,38.9045599,-77.0531137
PAST SALE,,Condo/Co-op,1111 23rd St NW Unit N5E,Washington,DC,20037,2350000,2,3.0,,3595,,2000,,654,,,,,http://www.redfin.com/DC/Washington/1111-23rd-St-NW-20037/unit-N5E/home/10182644,,,N,Y,38.9044552,-77.0497133
